execution_id,asm_name,rule_signature,tot_conditional_rules,covered_true_conditional_rules,covered_false_conditional_rules,tot_update_rules,covered_update_rules,failing_scenarios
exec_Certifier_nochoose_noundef_0b6cba50-6efd-426c-8e92-7feb7540ec93,Certifier_nochoose_noundef,r_skip(),1,1,1,1,1,none
exec_Certifier_nochoose_noundef_0b6cba50-6efd-426c-8e92-7feb7540ec93,Certifier_nochoose_noundef,r_wrong(),1,1,0,2,1,none
exec_Certifier_nochoose_noundef_0b6cba50-6efd-426c-8e92-7feb7540ec93,Certifier_nochoose_noundef,r_exit(),2,0,1,2,0,none
exec_Certifier_nochoose_noundef_0b6cba50-6efd-426c-8e92-7feb7540ec93,Certifier_nochoose_noundef,r_levelno1(),1,1,0,0,0,none
exec_Certifier_nochoose_noundef_0b6cba50-6efd-426c-8e92-7feb7540ec93,Certifier_nochoose_noundef,r_test(),3,3,3,0,0,none
exec_Certifier_nochoose_noundef_0b6cba50-6efd-426c-8e92-7feb7540ec93,Certifier_nochoose_noundef,r_setCertifier(),1,1,1,2,2,none
exec_Certifier_nochoose_noundef_0b6cba50-6efd-426c-8e92-7feb7540ec93,Certifier_nochoose_noundef,r_Main(),1,1,1,0,0,none
exec_CoffeeVendingMachineNC_5fcbe2dd-cb40-4d73-8f98-f69e6ccf33d7,CoffeeVendingMachineNC,r_serveProduct(Product),0,0,0,2,2,none
exec_CoffeeVendingMachineNC_5fcbe2dd-cb40-4d73-8f98-f69e6ccf33d7,CoffeeVendingMachineNC,r_Main(),6,6,3,0,0,none
exec_Contatore_U_DA_H_29613b07-5ae3-4bbc-85c8-599d08a49470,Contatore_U_DA_H,r_Contatore(),1,1,1,0,0,none
exec_Contatore_U_DA_H_29613b07-5ae3-4bbc-85c8-599d08a49470,Contatore_U_DA_H,r_upDecine(),1,0,1,1,1,none
exec_Contatore_U_DA_H_29613b07-5ae3-4bbc-85c8-599d08a49470,Contatore_U_DA_H,r_upUnita(),1,1,1,1,1,none
exec_Dado_0e89968b-5c74-45a6-a27e-1ad0abacb753,Dado,r_Main(),4,0,3,9,2,none
exec_Ferryman_b82e0afd-4b18-47be-a3bc-199dcf4e85cc,Ferryman,r_MoveFerryman(),1,1,1,2,2,.\src\main\resources\evoavallatests\Ferryman\Ferryman_scenario1.avalla
exec_Ferryman_b82e0afd-4b18-47be-a3bc-199dcf4e85cc,Ferryman,r_ferrymanProblem(),1,0,1,1,0,.\src\main\resources\evoavallatests\Ferryman\Ferryman_scenario1.avalla
exec_Ferryman_b82e0afd-4b18-47be-a3bc-199dcf4e85cc,Ferryman,r_MoveCarry(),2,2,1,2,2,.\src\main\resources\evoavallatests\Ferryman\Ferryman_scenario1.avalla
exec_Forno_8adcbba3-ae43-4b56-b34c-edbf4fe9097e,Forno,r_Main(),4,4,4,7,7,none
exec_Phd_master_flat2_v1_638744f0-279b-4baa-99ba-a2143543e0f2,Phd_master_flat2_v1,r_Unassociated(),0,0,0,14,14,none
exec_Phd_master_flat2_v1_638744f0-279b-4baa-99ba-a2143543e0f2,Phd_master_flat2_v1,r_Operating(),0,0,0,18,18,none
exec_Phd_master_flat2_v1_638744f0-279b-4baa-99ba-a2143543e0f2,Phd_master_flat2_v1,r_Disassociating(),0,0,0,20,8,none
exec_Phd_master_flat2_v1_638744f0-279b-4baa-99ba-a2143543e0f2,Phd_master_flat2_v1,r_Main(),3,3,3,0,0,none
exec_Pillbox_1_6285d69d-617c-476b-9169-e6187ca75b2b,Pillbox_1,r_drawerOpened(),1,1,1,3,3,none
exec_Pillbox_1_6285d69d-617c-476b-9169-e6187ca75b2b,Pillbox_1,r_drawerClosed(),0,0,0,4,4,none
exec_Pillbox_1_6285d69d-617c-476b-9169-e6187ca75b2b,Pillbox_1,r_timeOutExpired_drawerOpened(),0,0,0,5,5,none
exec_Pillbox_1_6285d69d-617c-476b-9169-e6187ca75b2b,Pillbox_1,r_pillToBeTaken(),1,1,0,3,3,none
exec_Pillbox_1_6285d69d-617c-476b-9169-e6187ca75b2b,Pillbox_1,r_writeToFile(),0,0,0,0,0,none
exec_Pillbox_1_6285d69d-617c-476b-9169-e6187ca75b2b,Pillbox_1,r_takeInTimeout(),1,1,0,3,3,none
exec_Pillbox_1_6285d69d-617c-476b-9169-e6187ca75b2b,Pillbox_1,r_timeOutExpired_missedPill(),0,0,0,5,5,none
exec_Pillbox_1_6285d69d-617c-476b-9169-e6187ca75b2b,Pillbox_1,r_Main(),16,15,14,3,3,none
exec_RailroadGate_47d87961-bfd9-4e72-b52f-ffbcc539a670,RailroadGate,r_Main(),2,2,2,4,4,none
exec_RegistroDiCassav4_60e5bdda-d662-415a-8557-878feb4c73d5,RegistroDiCassav4,r_pizzaStandardSelezionata(),2,0,1,4,0,none
exec_RegistroDiCassav4_60e5bdda-d662-415a-8557-878feb4c73d5,RegistroDiCassav4,r_scegliTipoDiPizza(),3,0,1,4,0,none
exec_RegistroDiCassav4_60e5bdda-d662-415a-8557-878feb4c73d5,RegistroDiCassav4,r_attendiOrdinazioni(),3,3,2,5,5,none
exec_RegistroDiCassav4_60e5bdda-d662-415a-8557-878feb4c73d5,RegistroDiCassav4,r_altraPizzaSelezionata(),1,0,1,1,0,none
exec_RegistroDiCassav4_60e5bdda-d662-415a-8557-878feb4c73d5,RegistroDiCassav4,r_Main(),0,0,0,0,0,none
exec_RegistroDiCassav4_60e5bdda-d662-415a-8557-878feb4c73d5,RegistroDiCassav4,r_scegliSeAggiungerePizza(),3,3,3,4,4,none
exec_SiGistica_f9f91853-41b5-40c1-a209-33293b5cc4f2,SiGistica,r_rifornimento(),0,0,0,1,1,none
exec_SiGistica_f9f91853-41b5-40c1-a209-33293b5cc4f2,SiGistica,r_pagamento(),1,1,0,1,1,none
exec_SiGistica_f9f91853-41b5-40c1-a209-33293b5cc4f2,SiGistica,r_Main(),0,0,0,0,0,none
exec_SiGistica_f9f91853-41b5-40c1-a209-33293b5cc4f2,SiGistica,r_autista(),0,0,0,1,1,none
exec_SiGistica_f9f91853-41b5-40c1-a209-33293b5cc4f2,SiGistica,r_officina(UffLog),3,2,2,2,2,none
exec_SiGistica_f9f91853-41b5-40c1-a209-33293b5cc4f2,SiGistica,r_info(),1,1,0,1,1,none
exec_SiGistica_f9f91853-41b5-40c1-a209-33293b5cc4f2,SiGistica,r_choosePag(),0,0,0,0,0,none
exec_Stufa_ef30e279-9d14-4235-93a4-1e728c493dbd,Stufa,r_avvio_ventola_fumi(),2,0,1,1,0,none
exec_Stufa_ef30e279-9d14-4235-93a4-1e728c493dbd,Stufa,r_diminuisci_timer_pellet(),3,0,3,6,2,none
exec_Stufa_ef30e279-9d14-4235-93a4-1e728c493dbd,Stufa,r_inizio_accensione(),1,0,1,1,0,none
exec_Stufa_ef30e279-9d14-4235-93a4-1e728c493dbd,Stufa,r_accensione_fiamma(),2,0,1,1,0,none
exec_Stufa_ef30e279-9d14-4235-93a4-1e728c493dbd,Stufa,r_Main(),0,0,0,0,0,none
exec_TrafficLightv2_9cc02ede-63de-49ea-bc81-5e3ee9dec1d0,TrafficLightv2,r_green(),2,2,2,5,5,none
exec_TrafficLightv2_9cc02ede-63de-49ea-bc81-5e3ee9dec1d0,TrafficLightv2,r_Main(),0,0,0,0,0,none
exec_TrafficLightv2_9cc02ede-63de-49ea-bc81-5e3ee9dec1d0,TrafficLightv2,r_pending(),1,1,1,3,3,none
exec_TrafficLightv2_9cc02ede-63de-49ea-bc81-5e3ee9dec1d0,TrafficLightv2,r_red(),1,1,1,3,3,none
exec_TrafficLightv2_9cc02ede-63de-49ea-bc81-5e3ee9dec1d0,TrafficLightv2,r_yellow(),1,1,1,3,3,none
